label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
C,0.0,0.0,0.0,-0.2153635527423456,-0.0637007237483916,0.004828076217412,-0.3754439558163842,-0.1865858828434902,-0.0187891092801724,-0.4915448153343465,-0.2388467201479907,-0.0622452424813115,-0.577543973042961,-0.3541368625992444,-0.1021071306650406,-0.2556570267485556,-0.7245542333035699,0.0680927617617196,-0.3775313433154613,-0.9111269988749328,0.0038608528814309,-0.4943957905861169,-0.9162599151486616,-0.0647638240259365,-0.5865955873032235,-0.8569425658498669,-0.1078087111570335,-0.2061366545802032,-0.7581374680832392,0.0193321811001309,-0.3725056868598365,-1.0,-0.048661465598449,-0.5061302932836317,-0.9654453905905744,-0.1129564133824194,-0.5870698985767876,-0.840447189862415,-0.14946538025678,-0.1683477669759557,-0.738258648461286,-0.04149436368212,-0.3267684288386826,-0.9687988850550856,-0.0964617629078063,-0.4755027397686438,-0.9467518848243144,-0.1356677076787509,-0.569102950387923,-0.8433589921105993,-0.1535521215270613,-0.1515123866516781,-0.6595422466706506,-0.1052386689867449,-0.2900189399479674,-0.8462287726551541,-0.1437131226929895,-0.4076936399571146,-0.8738882241256584,-0.16287874868404,-0.4944956211527505,-0.836935591640049,-0.1707796415407683
C,0.0,0.0,0.0,-0.2112365325897915,-0.065927893501483,0.0075329722054082,-0.3715175708522073,-0.19108533903003,-0.0144246367251749,-0.4877883712005018,-0.2453763630186073,-0.0565344296980605,-0.5724893656922583,-0.3556978201331277,-0.0944126385605874,-0.2470238381815322,-0.7249463871323616,0.0723913415844252,-0.3703705741586207,-0.91025937302405,0.0122964364847605,-0.4886918918819778,-0.9137772804325528,-0.0532167072293055,-0.58401160431434,-0.8535633929459818,-0.094041127007857,-0.2019445525795848,-0.7523660962175016,0.0234341878746027,-0.3685357921200891,-1.0,-0.0383339709051147,-0.5038632902825559,-0.9674912525167212,-0.0986819872805959,-0.5866788358820365,-0.8431594932947807,-0.1332210126222762,-0.1700223713646532,-0.7272445072316044,-0.0371643453572363,-0.3253609841382944,-0.9666152432490428,-0.0858730885533198,-0.4727343548321276,-0.9429202356994524,-0.120626502318564,-0.5645697467069984,-0.8380890251009554,-0.1363666705416889,-0.1601604465652687,-0.6451107861707459,-0.1006540183175974,-0.2968869001193537,-0.8413433960914535,-0.1321842192013557,-0.412043029685274,-0.8646062451826368,-0.1459433506981188,-0.495790524427155,-0.8209937764596754,-0.1507485773394383
C,0.0,0.0,0.0,-0.2125140923171496,-0.0629443452391192,0.0124970884014539,-0.3717162750636806,-0.1886006773487291,-0.0057295121159046,-0.4844447196962138,-0.2420449371451115,-0.0457478543490452,-0.5642789722557685,-0.3587360897504269,-0.0827249942595195,-0.2475038678608005,-0.7185126311890073,0.0769262861199608,-0.3660162696733335,-0.9111620326884414,0.0175939698562513,-0.4836258456823892,-0.923424613701345,-0.0466871187558948,-0.5758241783447964,-0.8677137702725796,-0.0871194962774591,-0.2008035057900356,-0.7504817479404859,0.0242145400947684,-0.3639924810391672,-1.0,-0.038935469825764,-0.4981797829869175,-0.9719256957848632,-0.1001580220633889,-0.5797983551413016,-0.851229171182516,-0.1351741615655731,-0.1657228971624983,-0.7308514798796691,-0.0401936750523364,-0.3228480759327881,-0.9714428583061236,-0.0932590156649321,-0.4703481590817601,-0.9470669056769532,-0.1312000707852458,-0.5622666524453253,-0.8413051980149759,-0.1484616540104855,-0.1515277046640265,-0.6547539994655528,-0.1069059052052502,-0.291435426508351,-0.8514436381861367,-0.1443900208843938,-0.4081394241962361,-0.8740576354267378,-0.1622005163490475,-0.4933924665884492,-0.8301007306787594,-0.169519747616731
C,0.0,0.0,0.0,-0.2120350285465651,-0.065125690814568,0.0106164801488768,-0.368325335797363,-0.1950506827175044,-0.0067646404028095,-0.4799105072192074,-0.25340834522916,-0.045531560277693,-0.5668890386614557,-0.36256405569321,-0.080925272443437,-0.2520236960764627,-0.7138909142627524,0.0787720837086103,-0.3664750342629438,-0.909816604074447,0.0192350067502663,-0.4805170177369567,-0.9204835308804112,-0.0452507058500181,-0.5693768486205818,-0.865248337680258,-0.0852242091924358,-0.2045312558049848,-0.7478739652454203,0.0280380900248897,-0.3593322959671039,-1.0,-0.0348176059715709,-0.491742362719729,-0.9704539803021976,-0.0957035032173841,-0.5728312918400517,-0.8517199165882792,-0.1297438205538981,-0.1674235702158434,-0.7308850609006305,-0.0347179881575297,-0.3166807714740849,-0.9753523333788424,-0.0871005085118722,-0.4626606278489298,-0.9498547315000048,-0.1245230806976782,-0.5531918385246091,-0.8443924444425197,-0.140851185451458,-0.149564901069952,-0.6571002415329559,-0.1000497488124334,-0.283390159030659,-0.8550152676088055,-0.1359541429480852,-0.3982419628239367,-0.8764537391567156,-0.1527417460873527,-0.4805354797256594,-0.8305186018211727,-0.1589793910851908
C,0.0,0.0,0.0,-0.2089978221421412,-0.0590703679055989,0.0069454765911192,-0.3651321598533504,-0.1876656438753487,-0.0123544291984804,-0.475634972472361,-0.2438654795250976,-0.0523645750107817,-0.5565254977055161,-0.3601516207598537,-0.0886779217635392,-0.2574025578235768,-0.701049086444257,0.0719395736450941,-0.3679693377351969,-0.9084207686264189,0.0091621779814597,-0.4802193712609118,-0.9160698860948128,-0.0556003954895448,-0.5655286656856825,-0.8558883149347408,-0.0947232164322994,-0.207902382256204,-0.7359765989367265,0.0230852267848487,-0.3568892888367708,-1.0,-0.0425193411623517,-0.487468921605113,-0.9676279808472787,-0.1028514817626893,-0.564996823338558,-0.8436366365357874,-0.1354216638775714,-0.1672447710736247,-0.7217934509828917,-0.0380834628617251,-0.3112504531968454,-0.9748300126312558,-0.0919303587460466,-0.4556435943495863,-0.9470267431258576,-0.1292936829160653,-0.5432173309327323,-0.8380894157661557,-0.1449776634727498,-0.1446266217707654,-0.6519192358101698,-0.1020418885763939,-0.2750244046644036,-0.8541006575609226,-0.1384280837949759,-0.3884354445509804,-0.874688759141897,-0.1555223718127369,-0.4690317202381319,-0.8273217785557418,-0.1617678783959993
C,0.0,0.0,0.0,-0.20272381978971,-0.0647863363901722,0.0190409014445721,-0.3552421469278153,-0.194616871582241,0.0056444116158718,-0.4650687549573593,-0.2473360671608574,-0.0314044703778772,-0.5568046746901665,-0.3514910688943671,-0.0651069430836421,-0.2535917363753201,-0.7035461548659685,0.0901246271002648,-0.3660240759664487,-0.8977047056245441,0.0330525653763862,-0.478498329589165,-0.9072242022552482,-0.0283093775485479,-0.5661836226388619,-0.8562227985907773,-0.066322435762582,-0.2053823994780791,-0.7420118461809712,0.0336553999152795,-0.3538924695519618,-1.0,-0.0269553542969667,-0.4852544614525307,-0.9709355804113862,-0.0831834441071189,-0.5638305142350529,-0.8519233073451151,-0.113562147633228,-0.1671757095430505,-0.7294194132126696,-0.0350331805100021,-0.311944041123132,-0.9751563689509966,-0.0850251201740702,-0.4584713952679969,-0.942247248138812,-0.1169759273380894,-0.5477207195181344,-0.836860680036939,-0.1296158268081958,-0.148712806422323,-0.6597915505868193,-0.1062094028450328,-0.2832128836443703,-0.848927365261195,-0.1399116157236657,-0.4002464271704976,-0.8623243654010604,-0.1538025579192047,-0.4841077482187675,-0.8157160761723742,-0.1582077738926421
C,0.0,0.0,0.0,-0.2010728613095178,-0.0932528321094066,0.009002618280903,-0.3519555200600076,-0.2319537787689742,-0.0144660969639116,-0.4665391673280224,-0.2870007601405088,-0.0571611744053188,-0.5512485810152397,-0.3870207682442094,-0.0954804405871866,-0.1780583098091612,-0.7563778969892408,0.0651027998214809,-0.3080402439146901,-0.9257754814502276,0.0086198419749556,-0.4272502419389945,-0.93874569281617,-0.0536241312116739,-0.5268573212916361,-0.8940292553636787,-0.0941032549216116,-0.1375186686490595,-0.776561176242093,0.0160501461211537,-0.3073387045464439,-1.0,-0.0381863049550561,-0.442755685147792,-0.9805000519038674,-0.0908946985900095,-0.5297873783189174,-0.8864700221679743,-0.1241540048173853,-0.1210245404833422,-0.7389963801238326,-0.0442743617496072,-0.2862330851993611,-0.9763003383797288,-0.0921816541958783,-0.4339257490062921,-0.9684460065834196,-0.1205560125133894,-0.5300215735913123,-0.8920037487986766,-0.134070926712948,-0.1388405429479387,-0.6442245227355682,-0.1072312838680636,-0.2764454389895154,-0.842794382829531,-0.1428411367812937,-0.3958601224261542,-0.8886234047932384,-0.1568584249549138,-0.4877578031604432,-0.8754383574602601,-0.1624330546584925
C,0.0,0.0,0.0,-0.1986557040971556,-0.0982337756596882,0.0146103035446776,-0.346064745929482,-0.2449977575056797,-0.0054566562171956,-0.4568571108289031,-0.3011279130560162,-0.0454719652162741,-0.5330629988230139,-0.4102904457114017,-0.0810942566138423,-0.1736484507950788,-0.7519339637435298,0.067423268585366,-0.2961264209925208,-0.9317187650247896,0.0115400290360468,-0.4114584265980838,-0.9401273165411412,-0.0480842666716855,-0.5042052590813257,-0.8885919713010411,-0.0856871843777851,-0.132784231885402,-0.7703883515746678,0.0167172092471963,-0.2989677073572341,-1.0,-0.0357272166276792,-0.4327830829499322,-0.980782967435339,-0.0877598549085322,-0.516808356632054,-0.8895110161692483,-0.1200696152602597,-0.1125356415826451,-0.731526385613589,-0.0444379297626097,-0.275609331715991,-0.9650093255262304,-0.0915959990624639,-0.4204693929283746,-0.95480698556906,-0.1208630794114546,-0.5143194104781051,-0.8805439371037531,-0.1345035570084033,-0.125589825689928,-0.633142316773516,-0.1072814976958,-0.2600129984969647,-0.8323437134650166,-0.1420105823347708,-0.3756155732303003,-0.8772553939673849,-0.1557814666952439,-0.4635329434474295,-0.8653543891456857,-0.1607518417564298
C,0.0,0.0,0.0,-0.2062319638257823,-0.0921675831052067,0.0143531315095293,-0.3542534516784933,-0.2373847574909531,-0.0039174487476382,-0.4649386891973638,-0.2922416755332563,-0.0421722473359814,-0.5454773472310288,-0.4042082737523327,-0.0765264602863857,-0.1923672635619499,-0.7460761474286226,0.0700741406319367,-0.3124768985450684,-0.92203192769183,0.0153159722982603,-0.4239204667172849,-0.9323712083074116,-0.0440025674182066,-0.5135442028022792,-0.8883619208540615,-0.0815729845850007,-0.1466755348291559,-0.7716303804959704,0.0200151735947834,-0.3084207942402102,-1.0,-0.0334074078788379,-0.440406608675483,-0.9805678818656738,-0.0864094986358757,-0.5234962440507691,-0.888050388723103,-0.1184229050557025,-0.1207819823488893,-0.740594188557365,-0.0405402589787477,-0.2818553138248438,-0.969717839550362,-0.0880164620553346,-0.4254083970230069,-0.9574838857357606,-0.1181557277182128,-0.5182235810843898,-0.8828690567853554,-0.1318393256825899,-0.1263920772901675,-0.6505820596709335,-0.1028718706715101,-0.2610207243840319,-0.8405664327327051,-0.1369065593705903,-0.3742965754429423,-0.8803608613721863,-0.1504998355613881,-0.4592319154863975,-0.8666182154336436,-0.1550707779078112
C,0.0,0.0,0.0,-0.2082182991909124,-0.0888732878720744,0.01758803402252,-0.3604630308941642,-0.2284118002865019,0.0013163639201845,-0.4718701142974343,-0.2830819638420891,-0.0370529580071957,-0.5540115965271938,-0.3968120991987674,-0.0720802224160835,-0.2134033903190274,-0.7394957893752038,0.0803638887919662,-0.3320891427814827,-0.9185415116484142,0.0250234885998083,-0.4444530775116629,-0.9288723129267848,-0.0357282437773903,-0.5338840851782878,-0.8833949468245043,-0.0744186010203344,-0.1661004498052717,-0.7719641283994432,0.0265969366114361,-0.3269532246581544,-1.0,-0.0278180305576004,-0.4592358451195101,-0.9788180363601376,-0.0837006376320845,-0.5415586927175737,-0.8826189286905218,-0.1176753323204101,-0.1347908694457787,-0.7477538739972619,-0.0384520969634018,-0.2933459238931736,-0.9797589224257532,-0.0879209014548343,-0.4401069076470302,-0.962808178769204,-0.121336313083441,-0.5347072540506262,-0.8799095174137894,-0.1368990103142877,-0.1316572079589169,-0.6637233820511508,-0.1052453985304774,-0.2670511385413222,-0.858951280302199,-0.1414256009359314,-0.3836901445058374,-0.8926343628407905,-0.157037444562796,-0.4709479608050707,-0.8681386495666655,-0.1630344756628057
C,0.0,0.0,0.0,-0.2107390000966607,-0.0867871416830201,0.0171313395238036,-0.3681469053954055,-0.2168858488102805,-0.0034209895574438,-0.4841249512251078,-0.2653811036504039,-0.0470397662731804,-0.5699875116879243,-0.3755360119536067,-0.0871191869109755,-0.2364022712801042,-0.7306726155960903,0.0770598480051122,-0.3600026164139891,-0.9118940908376264,0.013445651192482,-0.4758147117682702,-0.8980471400644642,-0.0521342673910293,-0.562701639256641,-0.8274686183879377,-0.0922507069731488,-0.1868233813874903,-0.7669611353684967,0.0214945573767989,-0.3515100469542861,-1.0,-0.0392341570231871,-0.4873226229183857,-0.9537066062405783,-0.0969861145652968,-0.5659654756199893,-0.8370552756248817,-0.1307401449258285,-0.149777631750938,-0.7469371630680018,-0.0457356811004998,-0.3089454741695391,-0.980673127456323,-0.0978836076031894,-0.4590448774267159,-0.9411445862913916,-0.1303331756308691,-0.5498809951899147,-0.8383926855927077,-0.1442772855581882,-0.1377238081927163,-0.6652182997684128,-0.1148471406327759,-0.276719831523629,-0.8617475210070134,-0.1500757056234541,-0.3951188146135989,-0.8777259655488968,-0.1631039494245304,-0.4784009529436651,-0.8326812952369951,-0.1668974803086143
